analysis_id,stage,cohort,population,N,endpoint,predictor,analysis_type,beta,effect_measure,effect,ci_low,ci_high,ci_type,p,robust_p,adjusted_p,fdr,r_squared,spearman_rho,events,status,interpretation,primary_secondary,supports_main_claim,limitation,source_output,source_row,robust_ci_low,robust_ci_high,robust_adjusted_p,omitted_gene,AUC,seed,iterations,percentile,tested_dependencies
,,DepMap,,25,HORMAD2,,proliferation-adjusted OLS,,,-0.0589420017270464,-0.1539420093579483,0.0360580059038555,,0.2115679499889965,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3767,,,,,,,,,
,,DepMap,,25,SBF1,,proliferation-adjusted OLS,,,-0.0707491465621054,-0.1848074421410762,0.0433091490168654,,0.2116764372238709,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3768,,,,,,,,,
,,DepMap,,25,ST3GAL1,,proliferation-adjusted OLS,,,0.1035165263181945,-0.0633734987024388,0.2704065513388279,,0.2116916773600724,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3769,,,,,,,,,
,,DepMap,,25,VPS26A,,proliferation-adjusted OLS,,,-0.0926619043413047,-0.2420569293249573,0.0567331206423479,,0.2117061125237219,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3770,,,,,,,,,
,,DepMap,,25,CDC26,,proliferation-adjusted OLS,,,-0.127467273249564,-0.332987119684052,0.078052573184924,,0.2117265693350314,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3771,,,,,,,,,
,,DepMap,,25,CALCB,,proliferation-adjusted OLS,,,0.0728074081233393,-0.0446029465978433,0.190217762844522,,0.2118034583437554,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3772,,,,,,,,,
,,DepMap,,12,ST13,,proliferation-adjusted OLS,,,-0.2000514043686259,-0.5368113005760888,0.136708491838837,,0.2118983457639137,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3773,,,,,,,,,
,,DepMap,,25,NBN,,proliferation-adjusted OLS,,,0.1376923288796567,-0.0844282335406468,0.3598128912999603,,0.2119538836645894,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3774,,,,,,,,,
,,DepMap,,25,MTHFD1,,proliferation-adjusted OLS,,,0.1591008945333464,-0.0976082457667537,0.4158100348334467,,0.2120449438388668,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3775,,,,,,,,,
,,DepMap,,25,SLC41A3,,proliferation-adjusted OLS,,,0.0719748342750658,-0.0441707949307002,0.1881204634808319,,0.2120992518750545,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3776,,,,,,,,,
,,DepMap,,25,KPNA1,,proliferation-adjusted OLS,,,-0.0525728793571474,-0.1374113524368562,0.0322655937225613,,0.2121082711880562,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3777,,,,,,,,,
,,DepMap,,25,CACNG5,,proliferation-adjusted OLS,,,0.057500117904448,-0.0352990724340918,0.1502993082429879,,0.2121533280836917,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3778,,,,,,,,,
,,DepMap,,25,SEC24A,,proliferation-adjusted OLS,,,0.0749588095437656,-0.0460170269201128,0.1959346460076442,,0.2121538369176989,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3779,,,,,,,,,
,,DepMap,,25,PHF20L1,,proliferation-adjusted OLS,,,0.0616588002517415,-0.0378537355248316,0.1611713360283148,,0.2121607117853851,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3780,,,,,,,,,
,,DepMap,,25,KCNJ3,,proliferation-adjusted OLS,,,0.0585643220607698,-0.0359541297055156,0.1530827738270553,,0.2121614793630659,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3781,,,,,,,,,
,,DepMap,,25,DCHS2,,proliferation-adjusted OLS,,,-0.0366507158503477,-0.0958133516284327,0.0225119199277372,,0.2122443206769044,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3782,,,,,,,,,
,,DepMap,,25,PHKB,,proliferation-adjusted OLS,,,0.0713385807316152,-0.0438260987637968,0.1865032602270273,,0.2122745716688265,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3783,,,,,,,,,
,,DepMap,,25,SCRT2,,proliferation-adjusted OLS,,,-0.0490798187700543,-0.1283214964057604,0.0301618588656517,,0.2123313203405564,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3784,,,,,,,,,
,,DepMap,,25,HDGF,,proliferation-adjusted OLS,,,-0.0674110855511704,-0.1762507924492407,0.0414286213468997,,0.2123367358313193,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3785,,,,,,,,,
,,DepMap,,24,OR13C3,,proliferation-adjusted OLS,,,-0.0710065049358582,-0.1858085805342147,0.0437955706624982,,0.2123510806465623,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3786,,,,,,,,,
,,DepMap,,12,UBC,,proliferation-adjusted OLS,,,-0.3649748265999872,-0.980109358550268,0.2501597053502937,,0.2124071388365689,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3787,,,,,,,,,
,,DepMap,,25,FGB,,proliferation-adjusted OLS,,,-0.0548370006992741,-0.143392403681171,0.0337184022826227,,0.2124234106973738,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3788,,,,,,,,,
,,DepMap,,25,PPARGC1A,,proliferation-adjusted OLS,,,0.0561546253451239,-0.034532889392037,0.1468421400822849,,0.2124443330739314,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3789,,,,,,,,,
,,DepMap,,25,TRIT1,,proliferation-adjusted OLS,,,-0.1653901709667938,-0.4325010687632941,0.1017207268297063,,0.2124645946019329,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3790,,,,,,,,,
,,DepMap,,25,DKC1,,proliferation-adjusted OLS,,,0.1774406416685533,-0.1091505489845515,0.4640318323216582,,0.212492864203612,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3791,,,,,,,,,
,,DepMap,,25,CLUH,,proliferation-adjusted OLS,,,-0.063429328533938,-0.1658766472796278,0.0390179902117518,,0.2124936212043057,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3792,,,,,,,,,
,,DepMap,,25,EGR4,,proliferation-adjusted OLS,,,0.0738771109310447,-0.0454495522177093,0.1932037740797987,,0.2125110044387088,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3793,,,,,,,,,
,,DepMap,,25,LYZL6,,proliferation-adjusted OLS,,,-0.0607796767146938,-0.1589591912107908,0.037399837781403,,0.2125464642369814,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3794,,,,,,,,,
,,DepMap,,25,STAT5B,,proliferation-adjusted OLS,,,0.0479712433142206,-0.0295191248883848,0.1254616115168262,,0.2125507878786926,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3795,,,,,,,,,
,,DepMap,,25,SMYD3,,proliferation-adjusted OLS,,,0.0768955107809804,-0.0473191533437336,0.2011101749056946,,0.2125560035550927,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3796,,,,,,,,,
,,DepMap,,25,PROK1,,proliferation-adjusted OLS,,,0.0523041614212293,-0.0321911598651975,0.1367994827076562,,0.2125809321177768,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3797,,,,,,,,,
,,DepMap,,25,C10orf71,,proliferation-adjusted OLS,,,0.0387052534079021,-0.023824518693824,0.1012350255096283,,0.2126017745091427,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3798,,,,,,,,,
,,DepMap,,25,IDS,,proliferation-adjusted OLS,,,-0.0702467810475778,-0.1837391906433973,0.0432456285482416,,0.2126256103938977,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3799,,,,,,,,,
,,DepMap,,25,ADGRE3,,proliferation-adjusted OLS,,,-0.0887085410326165,-0.232033227537673,0.0546161454724399,,0.2126410306171333,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3800,,,,,,,,,
,,DepMap,,25,TMPRSS15,,proliferation-adjusted OLS,,,-0.056645699533787,-0.1481696879731715,0.0348782889055974,,0.212653660688385,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3801,,,,,,,,,
,,DepMap,,25,IL33,,proliferation-adjusted OLS,,,0.0746957271492063,-0.0460127402489806,0.1954041945473934,,0.2127288438284429,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3802,,,,,,,,,
,,DepMap,,25,RFT1,,proliferation-adjusted OLS,,,0.1491658134678672,-0.0919011256052607,0.3902327525409951,,0.2127556496678185,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3803,,,,,,,,,
,,DepMap,,25,CTNNBIP1,,proliferation-adjusted OLS,,,-0.0789361574856277,-0.2065339144000533,0.0486615994287979,,0.2128559717142851,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3804,,,,,,,,,
,,DepMap,,25,PENK,,proliferation-adjusted OLS,,,0.0800866061960476,-0.049382999037996,0.2095562114300914,,0.2128975206656591,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3805,,,,,,,,,
,,DepMap,,25,GKN1,,proliferation-adjusted OLS,,,0.0551953614002729,-0.0340353579087522,0.1444260807092981,,0.2129014636427956,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3806,,,,,,,,,
,,DepMap,,25,UBP1,,proliferation-adjusted OLS,,,0.0722301707177383,-0.0445546206268993,0.189014962062376,,0.2129582228044605,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3807,,,,,,,,,
,,DepMap,,25,TMEM131,,proliferation-adjusted OLS,,,0.0631699515955564,-0.0389748780849303,0.1653147812760432,,0.2129970541195236,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3808,,,,,,,,,
,,DepMap,,25,ADA2,,proliferation-adjusted OLS,,,0.0456043672675125,-0.0281380243824008,0.1193467589174259,,0.2130020760627602,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3809,,,,,,,,,
,,DepMap,,25,C15orf62,,proliferation-adjusted OLS,,,0.0730725565939403,-0.0450866524961955,0.1912317656840761,,0.2130046063095274,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3810,,,,,,,,,
,,DepMap,,25,SSR4,,proliferation-adjusted OLS,,,-0.0860289665228482,-0.2251651584457154,0.0531072254000189,,0.2130881128205628,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3811,,,,,,,,,
,,DepMap,,25,PPWD1,,proliferation-adjusted OLS,,,-0.2484818722218866,-0.6504492629875258,0.1534855185437525,,0.2131905135154866,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3812,,,,,,,,,
,,DepMap,,25,HDHD2,,proliferation-adjusted OLS,,,-0.058208350847988,-0.1523853202957636,0.0359686185997875,,0.2132548905247715,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3813,,,,,,,,,
,,DepMap,,25,CDH23,,proliferation-adjusted OLS,,,0.0566249377750983,-0.0349956831105532,0.1482455586607498,,0.2132814110512181,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3814,,,,,,,,,
,,DepMap,,25,ENG,,proliferation-adjusted OLS,,,-0.0609710556081706,-0.159626248305308,0.0376841370889667,,0.2132923364105979,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3815,,,,,,,,,
,,DepMap,,25,GGH,,proliferation-adjusted OLS,,,0.0447531896071608,-0.0276647412667196,0.1171711204810413,,0.2133186617215624,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3816,,,,,,,,,
,,DepMap,,25,ZNF222,,proliferation-adjusted OLS,,,-0.0965756493390188,-0.2528510514195586,0.059699752741521,,0.2133195460782752,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3817,,,,,,,,,
,,DepMap,,25,NMNAT3,,proliferation-adjusted OLS,,,0.0533131441911009,-0.0329572495175704,0.1395835378997722,,0.2133241186216868,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3818,,,,,,,,,
,,DepMap,,25,STRIP2,,proliferation-adjusted OLS,,,0.0640180890460386,-0.03957495742438,0.1676111355164574,,0.2133245406905923,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3819,,,,,,,,,
,,DepMap,,25,CCT5,,proliferation-adjusted OLS,,,0.182120586709325,-0.112586569764192,0.476827743182842,,0.2133283472355784,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3820,,,,,,,,,
,,DepMap,,25,MAN1C1,,proliferation-adjusted OLS,,,-0.0602452544834775,-0.1577514629593761,0.0372609539924211,,0.2134074661242284,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3821,,,,,,,,,
,,DepMap,,25,FSCB,,proliferation-adjusted OLS,,,0.06431669783264,-0.0397955837465863,0.1684289794118664,,0.2134774526148154,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3822,,,,,,,,,
,,DepMap,,25,CHRM1,,proliferation-adjusted OLS,,,-0.0486440005436126,-0.1273935715006707,0.0301055704134455,,0.2135188441447845,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3823,,,,,,,,,
,,DepMap,,25,ELFN2,,proliferation-adjusted OLS,,,0.0567253007804334,-0.0351087619824611,0.148559363543328,,0.2135270634296768,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3824,,,,,,,,,
,,DepMap,,25,GPR61,,proliferation-adjusted OLS,,,0.1202503318961549,-0.0744938417148128,0.3149945055071227,,0.2136809048320239,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3825,,,,,,,,,
,,DepMap,,25,TUBB6,,proliferation-adjusted OLS,,,-0.0753286518372709,-0.1973501024643218,0.0466927987897799,,0.213780430378711,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3826,,,,,,,,,
,,DepMap,,25,DTX3,,proliferation-adjusted OLS,,,0.0508254678582174,-0.0315056474910408,0.1331565832074757,,0.2137871727878929,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3827,,,,,,,,,
,,DepMap,,25,CHERP,,proliferation-adjusted OLS,,,-0.2191762128317777,-0.5742516218516756,0.13589919618812,,0.2138325279757923,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3828,,,,,,,,,
,,DepMap,,25,WDR46,,proliferation-adjusted OLS,,,0.1431120346927246,-0.0887542287874122,0.3749782981728615,,0.2138673672931582,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3829,,,,,,,,,
,,DepMap,,25,BAG4,,proliferation-adjusted OLS,,,0.0860901055159887,-0.0534561610985135,0.2256363721304909,,0.2140746023289007,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3830,,,,,,,,,
,,DepMap,,25,GLS2,,proliferation-adjusted OLS,,,0.0714928730288255,-0.0443981125358809,0.187383858593532,,0.2140969242486839,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3831,,,,,,,,,
,,DepMap,,25,TTC39B,,proliferation-adjusted OLS,,,0.0452001048291993,-0.0280908295556145,0.1184910392140133,,0.2142230944772295,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3832,,,,,,,,,
,,DepMap,,25,PDE7B,,proliferation-adjusted OLS,,,-0.0683623561960474,-0.1792181826871471,0.0424934702950523,,0.2142543422888152,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3833,,,,,,,,,
,,DepMap,,25,CR1L,,proliferation-adjusted OLS,,,0.0805401919786563,-0.0500762366236983,0.2111566205810109,,0.2142987881497733,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3834,,,,,,,,,
,,DepMap,,25,PHF21B,,proliferation-adjusted OLS,,,0.083633087883928,-0.0520133630346433,0.2192795388024995,,0.2143447806184146,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3835,,,,,,,,,
,,DepMap,,25,ACSM1,,proliferation-adjusted OLS,,,0.070321663465296,-0.0437919726927639,0.1844352996233559,,0.2145669516518273,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3836,,,,,,,,,
,,DepMap,,25,SEBOX,,proliferation-adjusted OLS,,,-0.0643952570444699,-0.1689053910957208,0.0401148770067809,,0.2146241233779286,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3837,,,,,,,,,
,,DepMap,,25,ZFP36L1,,proliferation-adjusted OLS,,,-0.1354565912869276,-0.355408404081424,0.0844952215075688,,0.2148512426958331,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3838,,,,,,,,,
,,DepMap,,25,DCAF8,,proliferation-adjusted OLS,,,-0.0739062758514684,-0.1939576967490502,0.0461451450461132,,0.2150128839915921,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3839,,,,,,,,,
,,DepMap,,25,BCL7B,,proliferation-adjusted OLS,,,-0.0637643074464605,-0.1673472540907453,0.0398186391978243,,0.2150379903358151,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3840,,,,,,,,,
,,DepMap,,25,PPM1L,,proliferation-adjusted OLS,,,0.0611218116766335,-0.0382437227142516,0.1604873460675188,,0.215373395721315,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3841,,,,,,,,,
,,DepMap,,25,PABIR2,,proliferation-adjusted OLS,,,-0.0604515242607564,-0.1587293234843954,0.0378262749628826,,0.2153821795857261,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3842,,,,,,,,,
,,DepMap,,25,DCT,,proliferation-adjusted OLS,,,0.0551448534182324,-0.0345067050065885,0.1447964118430534,,0.2153869629286321,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3843,,,,,,,,,
,,DepMap,,25,DEFA5,,proliferation-adjusted OLS,,,0.0664823373747387,-0.0416127103093904,0.1745773850588678,,0.2154345537937762,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3844,,,,,,,,,
,,DepMap,,25,GPNMB,,proliferation-adjusted OLS,,,-0.0533588285777115,-0.1401273572491759,0.0334097000937528,,0.2154921115137071,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3845,,,,,,,,,
,,DepMap,,25,RPL22L1,,proliferation-adjusted OLS,,,-0.1017428248841785,-0.2672015912997,0.0637159415313428,,0.2155227581635063,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3846,,,,,,,,,
,,DepMap,,25,SAMD7,,proliferation-adjusted OLS,,,0.0408322372934636,-0.0255721206177521,0.1072365952046794,,0.2155303217414351,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3847,,,,,,,,,
,,DepMap,,25,SELENOH,,proliferation-adjusted OLS,,,-0.1030829591996584,-0.2707354781859,0.064569559786583,,0.2155607217671394,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3848,,,,,,,,,
,,DepMap,,25,FBXO38,,proliferation-adjusted OLS,,,0.0661891500049703,-0.041465886526252,0.1738441865361927,,0.21558555520835,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3849,,,,,,,,,
,,DepMap,,25,SLC24A5,,proliferation-adjusted OLS,,,0.044609049425879,-0.0279467145186355,0.1171648133703935,,0.2155869849912439,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3850,,,,,,,,,
,,DepMap,,25,IPO8,,proliferation-adjusted OLS,,,-0.1015030543189096,-0.2666299730101075,0.0636238643722881,,0.215678617900846,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3851,,,,,,,,,
,,DepMap,,24,SEPTIN12,,proliferation-adjusted OLS,,,-0.0629875063004906,-0.165604438207134,0.0396294256061526,,0.2157181377629628,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3852,,,,,,,,,
,,DepMap,,25,SYNCRIP,,proliferation-adjusted OLS,,,0.0908813012693267,-0.0569816522191036,0.238744254757757,,0.2157256280492682,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3853,,,,,,,,,
,,DepMap,,25,LBX2,,proliferation-adjusted OLS,,,-0.0590774054479521,-0.1552041395518379,0.0370493286559336,,0.2157643348369956,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3854,,,,,,,,,
,,DepMap,,25,FAM13C,,proliferation-adjusted OLS,,,-0.0745137068715604,-0.1957593902542767,0.0467319765111559,,0.215771827738141,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3855,,,,,,,,,
,,DepMap,,25,SYCN,,proliferation-adjusted OLS,,,-0.0486904774984139,-0.1279231349847548,0.0305421799879268,,0.215802514546184,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3856,,,,,,,,,
,,DepMap,,12,WDR36,,proliferation-adjusted OLS,,,0.3193821639318434,-0.223424535971785,0.862188863835472,,0.2159107289362902,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3857,,,,,,,,,
,,DepMap,,25,KRT72,,proliferation-adjusted OLS,,,-0.0854295999995055,-0.2245099478676195,0.0536507478686084,,0.2160037818246147,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3858,,,,,,,,,
,,DepMap,,25,CPNE9,,proliferation-adjusted OLS,,,0.047906711972811,-0.0300900273606606,0.1259034513062827,,0.2160269398193805,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3859,,,,,,,,,
,,DepMap,,25,RAP2C,,proliferation-adjusted OLS,,,-0.1054570592340606,-0.277155980063953,0.0662418615958318,,0.2160390116631885,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3860,,,,,,,,,
,,DepMap,,25,CYLD,,proliferation-adjusted OLS,,,-0.0971090005474317,-0.2552261854265127,0.0610081843316492,,0.2160672673377057,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3861,,,,,,,,,
,,DepMap,,25,GRIA3,,proliferation-adjusted OLS,,,-0.0592051749667526,-0.1556165684222217,0.0372062184887164,,0.2161173925957059,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3862,,,,,,,,,
,,DepMap,,25,GPR149,,proliferation-adjusted OLS,,,-0.0650542447224938,-0.1709953177382374,0.0408868282932497,,0.2161378484995618,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3863,,,,,,,,,
,,DepMap,,25,GSTA4,,proliferation-adjusted OLS,,,-0.0734953416080499,-0.1932054191902791,0.0462147359741793,,0.2162217420576701,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3864,,,,,,,,,
,,DepMap,,25,AFAP1L1,,proliferation-adjusted OLS,,,-0.0700307175653112,-0.1841150467183951,0.0440536115877726,,0.2162896602806696,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3865,,,,,,,,,
,,DepMap,,25,UBL3,,proliferation-adjusted OLS,,,0.0451968428566506,-0.0284365087536592,0.1188301944669605,,0.2163193273938106,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3866,,,,,,,,,
,,DepMap,,25,TJAP1,,proliferation-adjusted OLS,,,-0.067250570623725,-0.1768149675309124,0.0423138262834624,,0.2163264845337808,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3867,,,,,,,,,
,,DepMap,,25,BEND5,,proliferation-adjusted OLS,,,0.0557190740149183,-0.0350604409174961,0.1464985889473328,,0.2163371951588658,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3868,,,,,,,,,
,,DepMap,,25,IL17RB,,proliferation-adjusted OLS,,,0.0704926340911864,-0.044362592546945,0.1853478607293179,,0.2163607401855135,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3869,,,,,,,,,
,,DepMap,,25,TAS2R43,,proliferation-adjusted OLS,,,-0.076895872210955,-0.2021843266596989,0.0483925822377888,,0.2163617618286551,,,0.9828419139706552,,,,,,,,,outputs/v2/stage3/depmap_results.csv,3870,,,,,,,,,
